title	text	path
Sumpangang	sumpangang	https://dictionary.basabali.org/Sumpangang
Sumpe	sumpe	https://dictionary.basabali.org/Sumpe
Sumpek	sumpek	https://dictionary.basabali.org/Sumpek
Sumpel	sumpel	https://dictionary.basabali.org/Sumpel
Sumping	sumping	https://dictionary.basabali.org/Sumping
Sunan	sunan	https://dictionary.basabali.org/Sunan
Sunaran	sunaran	https://dictionary.basabali.org/Sunaran
Sunaren	sunaren	https://dictionary.basabali.org/Sunaren
Sunari	sunari	https://dictionary.basabali.org/Sunari
Sundel	sundel	https://dictionary.basabali.org/Sundel
Sundih	sundih	https://dictionary.basabali.org/Sundih
Sunduk	sunduk	https://dictionary.basabali.org/Sunduk
Sundul	sundul	https://dictionary.basabali.org/Sundul
Sungenget	sungenget	https://dictionary.basabali.org/Sungenget
Sungga	sungga	https://dictionary.basabali.org/Sungga
Sungguh	sungguh	https://dictionary.basabali.org/Sungguh
Sungkab	sungkab	https://dictionary.basabali.org/Sungkab
Sungkan	sungkan	https://dictionary.basabali.org/Sungkan
Sungkan-sungkanan	sungkan-sungkanan	https://dictionary.basabali.org/Sungkan-sungkanan
Sungkawa	sungkawa	https://dictionary.basabali.org/Sungkawa
Sungked	sungked	https://dictionary.basabali.org/Sungked
Sungkem	sungkem	https://dictionary.basabali.org/Sungkem
Sungkil	sungkil	https://dictionary.basabali.org/Sungkil
Sungkuh	sungkuh	https://dictionary.basabali.org/Sungkuh
Sunglap	sunglap	https://dictionary.basabali.org/Sunglap
Sungsang	sungsang	https://dictionary.basabali.org/Sungsang
Sungsung	sungsung	https://dictionary.basabali.org/Sungsung
Sungsung guyu	sungsung guyu	https://dictionary.basabali.org/Sungsung_guyu
Sungsunga	sungsunga	https://dictionary.basabali.org/Sungsunga
Sungsungan	sungsungan	https://dictionary.basabali.org/Sungsungan
Sungsut	sungsut	https://dictionary.basabali.org/Sungsut
Sungu	sungu	https://dictionary.basabali.org/Sungu
Sunia	sunia	https://dictionary.basabali.org/Sunia
Sunia layu	sunia layu	https://dictionary.basabali.org/Sunia_layu
Suntik	suntik	https://dictionary.basabali.org/Suntik
Sunur Sinaba	sunur sinaba	https://dictionary.basabali.org/Sunur_Sinaba
Sunyi	sunyi	https://dictionary.basabali.org/Sunyi
Supir	supir	https://dictionary.basabali.org/Supir
Supraba	supraba	https://dictionary.basabali.org/Supraba
Surang	surang	https://dictionary.basabali.org/Surang
Surat	surat	https://dictionary.basabali.org/Surat
Suri	suri	https://dictionary.basabali.org/Suri
Surud	surud	https://dictionary.basabali.org/Surud
Surudan	surudan	https://dictionary.basabali.org/Surudan
Surup	surup	https://dictionary.basabali.org/Surup
Surya	surya	https://dictionary.basabali.org/Surya
Suryak-suryak	suryak-suryak	https://dictionary.basabali.org/Suryak-suryak
Suryane	suryane	https://dictionary.basabali.org/Suryane
Susila	susila	https://dictionary.basabali.org/Susila
Susu	susu	https://dictionary.basabali.org/Susu
Susuban	susuban	https://dictionary.basabali.org/Susuban
Susuh	susuh	https://dictionary.basabali.org/Susuh
Susuk	susuk	https://dictionary.basabali.org/Susuk
Susun	susun	https://dictionary.basabali.org/Susun
Susunann	susunann	https://dictionary.basabali.org/Susunann
Susup	susup	https://dictionary.basabali.org/Susup
Susut	susut	https://dictionary.basabali.org/Susut
Sutindih	sutindih	https://dictionary.basabali.org/Sutindih
Sutra	sutra	https://dictionary.basabali.org/Sutra
Sutri	sutri	https://dictionary.basabali.org/Sutri
Sutsut	sutsut	https://dictionary.basabali.org/Sutsut
Suud	suud	https://dictionary.basabali.org/Suud
Suun	suun	https://dictionary.basabali.org/Suun
Suuna	suuna	https://dictionary.basabali.org/Suuna
Suung	suung	https://dictionary.basabali.org/Suung
Suwah-suwah	suwah-suwah	https://dictionary.basabali.org/Suwah-suwah
Suwan	suwan	https://dictionary.basabali.org/Suwan
Suwanita	suwanita	https://dictionary.basabali.org/Suwanita
Suwar	suwar	https://dictionary.basabali.org/Suwar
Suwat	suwat	https://dictionary.basabali.org/Suwat
Suweg	suweg	https://dictionary.basabali.org/Suweg
Suwer	suwer	https://dictionary.basabali.org/Suwer
Suwir	suwir	https://dictionary.basabali.org/Suwir
Swabawa	swabawa	https://dictionary.basabali.org/Swabawa
Swadana	swadana	https://dictionary.basabali.org/Swadana
Swadarma	swadarma	https://dictionary.basabali.org/Swadarma
Swadharma	swadharma	https://dictionary.basabali.org/Swadharma
Swagata	swagata	https://dictionary.basabali.org/Swagata
Swagina	swagina	https://dictionary.basabali.org/Swagina
Swaginanyane	swaginanyane	https://dictionary.basabali.org/Swaginanyane
Swagotra	swagotra	https://dictionary.basabali.org/Swagotra
Swah	swah	https://dictionary.basabali.org/Swah
Swasti prapta	swasti prapta	https://dictionary.basabali.org/Swasti_prapta
Swasti wanti warsa	swasti wanti warsa	https://dictionary.basabali.org/Swasti_wanti_warsa
Sweta	sweta	https://dictionary.basabali.org/Sweta
